brand,category,type,capacity,model_code,product_name,mrp_npr,photo_path,photo_url,image_url,warranty,source,whatsapp
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80BG4441BDIM,Samsung 8KG EcoBubble Top Load Washer Dark Grey,49990,photos\Samsung\WA80BG4441BDIM.webp,https://joinelectroniccenter.com/photos/Samsung/WA80BG4441BDIM.webp,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80F08S2BIM,Samsung 8KG Top Load Washing Machine Black Inox,56990,photos\Samsung\WA80F08S2BIM.webp,https://joinelectroniccenter.com/photos/Samsung/WA80F08S2BIM.webp,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA40F08D1CIM,Samsung 8KG Top Load Washing Machine Grey,49990,photos\Samsung\WA40F08D1CIM.webp,https://joinelectroniccenter.com/photos/Samsung/WA40F08D1CIM.webp,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WD90T634DBN/SP,Samsung 9KG AI EcoBubble Front Load Washing Machine,132990,,,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WW90DG6U24AXIM,Samsung 9KG AI EcoBubble Front Load Washing Machine Inox,105990,photos\Samsung\WW90DG6U24AXIM.webp,https://joinelectroniccenter.com/photos/Samsung/WW90DG6U24AXIM.webp,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WW90DG5U24AXIM,Samsung 9KG EcoBubble Front Load Washer,101990,photos\Samsung\WW90DG5U24AXIM.webp,https://joinelectroniccenter.com/photos/Samsung/WW90DG5U24AXIM.webp,https://images.samsung.com/is/image/samsung/p6pim/in/ww90dg5u24axim/gallery/in-front-loading-thumb,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,washing machine,9,WW90DG6U24AX/IM,Samsung 9kg AI Wifi Eco bubble Super Spped Front Loading Washing Machine WW90DG5U24AXIM  - Big Digital+Free Air Fryer,101990,photos\Samsung\WW90DG6U24AX-IM.webp,https://joinelectroniccenter.com/photos/Samsung/WW90DG6U24AX-IM.webp,https://static-01.daraz.com.np/p/a6b3c9ea7eb7156250e6c0dff5bbc5d9.png,10 Years Brand Warranty,daraz_scrape,9779851045662
Samsung,Water Dispenser,water dispenser,,USB,Portable Automatic USB Electric Rechargeable Water Dispenser Machine,600,photos\Samsung\127668141-NP-1034612698.webp,https://joinelectroniccenter.com/photos/Samsung/127668141-NP-1034612698.webp,https://np-live-21.slatic.net/kf/S7a7331f8b12d460ca0b2e30e973fdd55h.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Samsung,Water Purifier,water purifier,8 L,ALKALINE,"8 Liter RO+UV+UF+ALKALINE+TDS Controller Water Purifier, Model SAPPHIRE-B, 1 Year Warranty",46690,photos\Samsung\1511747606-NP-12293259782.webp,https://joinelectroniccenter.com/photos/Samsung/1511747606-NP-12293259782.webp,https://static-01.daraz.com.np/p/e5e488dd206c80fb99c67e7947c6ef69.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Water Purifier,water purifier,12 L,Samsung-Aqua-Crystal-Plus-Wa,Aqua Crystal Plus Water Purifier/ 12 Ltr Per Hour,25000,photos\Samsung\1518080522-NP-12339964842.webp,https://joinelectroniccenter.com/photos/Samsung/1518080522-NP-12339964842.webp,https://np-live-21.slatic.net/kf/S55296294b3234fc5baeb1f3c8c7be12eD.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Skyworth,Air Conditioner,air conditioner,2 Ton / 24000 BTU,SKYWORTH (SMVH24B-5A2A3NN),SKYWORTH Split Inverter 1 ton Air Conditioner (SMVH24B-5A2A3NN),116000,photos\Skyworth\SKYWORTH-SMVH24B-5A2A3NN.webp,https://joinelectroniccenter.com/photos/Skyworth/SKYWORTH-SMVH24B-5A2A3NN.webp,https://static-01.daraz.com.np/p/9c9522aebc6639f7fecdcddb86376ff1.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Skyworth,Air Conditioner,air conditioner,1 Ton / 12000 BTU,SMFH12B,SKYWORTH Split Non-Inverter 1 ton Air Conditioner (SMFH12B),69000,photos\Skyworth\SMFH12B.webp,https://joinelectroniccenter.com/photos/Skyworth/SMFH12B.webp,https://static-01.daraz.com.np/p/9f746ad813d00ccbeae87209a0686cf2.png,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Air Conditioner,air conditioner,1 Ton / 12000 BTU,SW-AC-SMVH12B-BI,Skyworth 1 Ton Inverter Split Air Conditioner,85000,photos\Skyworth\SW-AC-SMVH12B-BI.webp,https://joinelectroniccenter.com/photos/Skyworth/SW-AC-SMVH12B-BI.webp,https://np-live-21.slatic.net/kf/S7b94617676ac4f1598abd4a2f052dc22p.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Air Conditioner,Budget Inverter Split AC,1.0 Ton,SMVH12B-BI,Skyworth 1.0 Ton Budget Inverter Split AC,85000,photos\Skyworth\SMVH12B-BI.webp,https://joinelectroniccenter.com/photos/Skyworth/SMVH12B-BI.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SMVH12B-BI.jpg,1 Year Comprehensive + 5 Years on Compressor,local_price_list,9779851045662
Skyworth,Air Conditioner,Inverter Split AC (Hot & Cold),1.0 Ton,SMVH12B-R32,Skyworth 1.0 Ton Inverter Split Air Conditioner (R32),87500,photos\Skyworth\SMVH12B-R32.webp,https://joinelectroniccenter.com/photos/Skyworth/SMVH12B-R32.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SMVH12B-R32.jpg,1 Year Comprehensive + 5 Years on Inverter Compressor,local_price_list,9779851045662
Skyworth,Air Conditioner,Inverter Split AC (Hot & Cold),1.5 Ton,SMVH18B-R32,Skyworth 1.5 Ton Inverter Split Air Conditioner (R32),121490,photos\Skyworth\SMVH18B-R32.webp,https://joinelectroniccenter.com/photos/Skyworth/SMVH18B-R32.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SMVH18B-R32.jpg,1 Year Comprehensive + 5 Years on Inverter Compressor,local_price_list,9779851045662
Skyworth,Air Conditioner,air conditioner,1.5 Ton / 18000 BTU,AS-18UR4RMSKB00,Skyworth 1.5 Ton Inverter Wall Mount Split Type Air Conditioner,127900,photos\Skyworth\AS-18UR4RMSKB00.webp,https://joinelectroniccenter.com/photos/Skyworth/AS-18UR4RMSKB00.webp,https://np-live-21.slatic.net/kf/S32f6d33e3b6c44b385bf387cab8c89ea4.jpg,1 year,daraz_scrape,9779851045662
Skyworth,Air Conditioner,Non-Inverter Split AC,1.5 Ton,SMFH18B,Skyworth 1.5 Ton Non-Inverter Split AC,97990,photos\Skyworth\SMFH18B.webp,https://joinelectroniccenter.com/photos/Skyworth/SMFH18B.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SMFH18B.jpg,1 Year Comprehensive + 5 Years on Compressor,local_price_list,9779851045662
Skyworth,Air Conditioner,Inverter Split AC (Hot & Cold),2.0 Ton,SMVH24B-R32,Skyworth 2.0 Ton Inverter Split Air Conditioner (R32),155480,photos\Skyworth\SMVH24B-R32.webp,https://joinelectroniccenter.com/photos/Skyworth/SMVH24B-R32.webp,,1 Year Comprehensive + 5 Years on Inverter Compressor,local_price_list,9779851045662
Skyworth,Air Conditioner,Non-Inverter Split AC,2.0 Ton,SMFH24B,Skyworth 2.0 Ton Non-Inverter Split AC,123490,photos\Skyworth\SMFH24B.webp,https://joinelectroniccenter.com/photos/Skyworth/SMFH24B.webp,,1 Year Comprehensive + 5 Years on Compressor,local_price_list,9779851045662
Skyworth,Air Cooler,air cooler,1 Ton / 12000 BTU,SCVH12AA1NA,SKYWORTH 1 Ton Inverter Ceiling Cassette Air Conditioner,135990,photos\Skyworth\SCVH12AA1NA.webp,https://joinelectroniccenter.com/photos/Skyworth/SCVH12AA1NA.webp,https://static-01.daraz.com.np/p/ec7359059c7acd474fbecd1fdd864ace.png,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Air Cooler,air cooler,1.5 Ton / 18000 BTU,SCVH18AA1NA,SKYWORTH 1.5 Ton Inverter Ceiling Cassette Air Conditioner,164990,photos\Skyworth\SCVH18AA1NA.webp,https://joinelectroniccenter.com/photos/Skyworth/SCVH18AA1NA.webp,https://static-01.daraz.com.np/p/ec7359059c7acd474fbecd1fdd864ace.png,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Air Cooler,air cooler,2 Ton / 24000 BTU,SCVH24AA1NA,SKYWORTH 2 Ton Inverter Ceiling Cassette Air Conditioner,185990,photos\Skyworth\SCVH24AA1NA.webp,https://joinelectroniccenter.com/photos/Skyworth/SCVH24AA1NA.webp,https://static-01.daraz.com.np/p/ec7359059c7acd474fbecd1fdd864ace.png,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Air Cooler,air cooler,2 Ton / 24000 BTU,SMVH24B-WiFi,SKYWORTH 2 ton Inverter Split Air Conditioner with WiFi,157480,photos\Skyworth\SMVH24B-WiFi.webp,https://joinelectroniccenter.com/photos/Skyworth/SMVH24B-WiFi.webp,https://static-01.daraz.com.np/p/078d59ffa2e01eca15d4bb7498644780.jpg,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Microwave Oven,microwave oven,420,SRD-495WTD,SKYWORTH Shiny Steel Color Double Door 420 Ltr Refrigerator Model No. SRD-495WTD,90900,photos\Skyworth\SRD-495WTD.webp,https://joinelectroniccenter.com/photos/Skyworth/SRD-495WTD.webp,https://static-01.daraz.com.np/p/7d9b3367d183b72d0e5765b67607fb68.jpg,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Refrigerator,refrigerator,360 L,SCF 390,SKYWORTH Chest Freezer 360 Liters - SCF 390_Dark Silver,67300,photos\Skyworth\SCF-390.webp,https://joinelectroniccenter.com/photos/Skyworth/SCF-390.webp,https://static-01.daraz.com.np/p/c59e412ab98a9a70455f6246a217a7e7.jpg,1 year Full Service Warranty & 3 Yrs Warranty on Compressor,daraz_scrape,9779851045662
Skyworth,Refrigerator,refrigerator,430,SRM-500CGG,SKYWORTH Multi Door 505 Ltr Refrigerator,155500,photos\Skyworth\SRM-500CGG.webp,https://joinelectroniccenter.com/photos/Skyworth/SRM-500CGG.webp,https://static-01.daraz.com.np/p/02f02e8a04ea10de1a5d890b995d1cfc.jpg,1 Years Full Warranty 10 Years Compresser Warranty,daraz_scrape,9779851045662
Skyworth,Refrigerator,Double Door Frost Free,265 L,SRD-265WTA,Skyworth 265L Double Door Frost Free Refrigerator,55995,photos\Skyworth\SRD-265WTA.webp,https://joinelectroniccenter.com/photos/Skyworth/SRD-265WTA.webp,,1 Year Comprehensive + 10 Years on Compressor,local_price_list,9779851045662
Skyworth,Refrigerator,Double Door Frost Free,325 L,SRD-325WTA,Skyworth 325L Double Door Frost Free Refrigerator,65900,photos\Skyworth\SRD-325WTA.webp,https://joinelectroniccenter.com/photos/Skyworth/SRD-325WTA.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SRD-325WTA.jpg,1 Year Comprehensive + 10 Years on Compressor,local_price_list,9779851045662
Skyworth,Refrigerator,refrigerator,430,SRM 510WPB,Skyworth 476 Litres Multi Door Refrigerator With Inverter Compressor,155444,photos\Skyworth\SRM-510WPB.webp,https://joinelectroniccenter.com/photos/Skyworth/SRM-510WPB.webp,https://np-live-21.slatic.net/kf/S7cc7ab47dd424a41837acd76720d7427p.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Refrigerator,refrigerator,430,SRM 476 WPI,Skyworth 476 Litres Multi Door Refrigerator With Invertor Compressor,145444,photos\Skyworth\SRM-476-WPI.webp,https://joinelectroniccenter.com/photos/Skyworth/SRM-476-WPI.webp,https://np-live-21.slatic.net/kf/S7f846c8f9942486aa37e1d8731a3c17aE.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Refrigerator,Multi Door Refrigerator,476 L,SRM-476WPB,Skyworth 476L Multi-Door French Inverter Refrigerator (Black Glass),139900,photos\Skyworth\SRM-476WPB.webp,https://joinelectroniccenter.com/photos/Skyworth/SRM-476WPB.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/SRM-476WPB.jpg,1 Year Comprehensive + 10 Years on Compressor,local_price_list,9779851045662
Skyworth,Refrigerator,Multi Door Refrigerator,476 L,SRM-476WPI,Skyworth 476L Multi-Door French Refrigerator (Inox Silver),139900,photos\Skyworth\SRM-476WPI.webp,https://joinelectroniccenter.com/photos/Skyworth/SRM-476WPI.webp,,1 Year Comprehensive + 10 Years on Compressor,local_price_list,9779851045662
Skyworth,Refrigerator,Side by Side Refrigerator,501 L,SBS-501WPB,Skyworth 501L Side-by-Side Inverter Refrigerator,130990,photos\Skyworth\SBS-501WPB.webp,https://joinelectroniccenter.com/photos/Skyworth/SBS-501WPB.webp,,1 Year Comprehensive + 10 Years on Compressor,local_price_list,9779851045662
Skyworth,Refrigerator,refrigerator,430,SBS500WIM,Skyworth SBS 500WIM 473 Litres Side By Side Inverter Refrigerator,129900,photos\Skyworth\SBS500WIM.webp,https://joinelectroniccenter.com/photos/Skyworth/SBS500WIM.webp,https://np-live-21.slatic.net/kf/S0f3c31c394364f638127f7ff13ed6b1cq.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Television,television,,SKYWORTH,SKYWORTH 65 inch 4K UHD Google TV - 65G6500G,146900,photos\Skyworth\291966057-NP-1349462874.webp,https://joinelectroniccenter.com/photos/Skyworth/291966057-NP-1349462874.webp,https://static-01.daraz.com.np/p/361df7a2c9a6a55cf70527e732be2c8d.png,1 Year Seller Warranty,daraz_scrape,9779851045662
Skyworth,Television,television,,SKYWORTH-2,"SKYWORTH 65SUE9500 QLED 4K/UHD Google Smart TV - 65""",225000,photos\Skyworth\128115369-NP-1035186595.webp,https://joinelectroniccenter.com/photos/Skyworth/128115369-NP-1035186595.webp,https://static-01.daraz.com.np/p/136b042fe2655af07897cb707264f906.jpg,1 years Full Services Warranty,daraz_scrape,9779851045662
Skyworth,Television,television,,32STD2000,"SKYWORTH HD Television 32""( 32 inch LED TV ) 32STD2000",30900,photos\Skyworth\32STD2000.webp,https://joinelectroniccenter.com/photos/Skyworth/32STD2000.webp,https://static-01.daraz.com.np/p/6c08e65110e892d50c38555ba42c41ce.jpg,1 YEAR FULL WARRANTY AND 1 YEAR SERVICE WARRANTY,daraz_scrape,9779851045662
Skyworth,Television,Full HD Smart TV,43 Inch,43STE6600 / 43E6600H,"Skyworth 43"" Full HD Google Smart TV",69900,,,,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,television,,50SUE9350F,Skyworth 50 Inch  4K UHD Smart Google TV LED - 50SUE9350F,104500,photos\Skyworth\50SUE9350F.webp,https://joinelectroniccenter.com/photos/Skyworth/50SUE9350F.webp,https://static-01.daraz.com.np/p/62f69297007bd9205fade173db4f4cf3.jpg,1 years Full Services Warranty & 2 years Warranty on TV panel,daraz_scrape,9779851045662
Skyworth,Television,4K UHD Smart TV,55 Inch,55SUE9350F / 55G6400G,"Skyworth 55"" 4K UHD Google TV",100900,,,,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,QLED 4K Smart TV,55 Inch,55Q6500G,"Skyworth 55"" QLED 4K Google Smart TV",124900,photos\Skyworth\55Q6500G.webp,https://joinelectroniccenter.com/photos/Skyworth/55Q6500G.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/55Q6500G.jpg,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,4K UHD Smart TV,65 Inch,65G6500G,"Skyworth 65"" 4K UHD Google Smart TV",139900,photos\Skyworth\65G6500G.webp,https://joinelectroniccenter.com/photos/Skyworth/65G6500G.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/65G6500G.jpg,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,QLED 4K Smart TV,65 Inch,65Q6500G,"Skyworth 65"" QLED 4K Google Smart TV",185000,photos\Skyworth\65Q6500G.webp,https://joinelectroniccenter.com/photos/Skyworth/65Q6500G.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/65Q6500G.jpg,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,television,,75SUE9500,Skyworth 75 Inch QLED Google TV UHD 4K HDR10+ Dolby Vision Smart TV - 75SUE9500,325000,photos\Skyworth\75SUE9500.webp,https://joinelectroniccenter.com/photos/Skyworth/75SUE9500.webp,https://static-01.daraz.com.np/p/0677942d39a2374164ee0a482ae548ac.jpg,1 year Full Service Warranty & 2 years Warranty on Tv Panel,daraz_scrape,9779851045662
Skyworth,Television,4K UHD Smart TV,75 Inch,75G6500G,"Skyworth 75"" 4K UHD Google Smart TV",237000,photos\Skyworth\75G6500G.webp,https://joinelectroniccenter.com/photos/Skyworth/75G6500G.webp,,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Television,QLED 4K Smart TV,75 Inch,75Q6500G,"Skyworth 75"" QLED 4K Google Smart TV",275000,photos\Skyworth\75Q6500G.webp,https://joinelectroniccenter.com/photos/Skyworth/75Q6500G.webp,,1 Year Comprehensive + 2 Years on Panel,local_price_list,9779851045662
Skyworth,Washing Machine,washing machine,8,F80465VB,SKYWORTH 8 KG Front Loading Fully Automatic Washing Machine with Inverter Motor (F80465VB),69900,photos\Skyworth\F80465VB.webp,https://joinelectroniccenter.com/photos/Skyworth/F80465VB.webp,https://static-01.daraz.com.np/p/17e506ea8a6ac7ad46dad7203931ddca.jpg,1 YEAR FULL WARRANTY AND 10 YEARS ON MOTOR,daraz_scrape,9779851045662
Skyworth,Washing Machine,washing machine,8,WM F8014DSDN,SKYWORTH 8 Kg Direct Drive Front Loading Washing Machine F8014DSDN,82990,photos\Skyworth\WM-F8014DSDN.webp,https://joinelectroniccenter.com/photos/Skyworth/WM-F8014DSDN.webp,https://np-live-21.slatic.net/kf/Sb8b1f6ff9afb450ead63145137aa5b50t.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Washing Machine,washing machine,8,F8012GRD,Skyworth  F8012GRD 8 Kg Direct Drive Front Loading Washing Machine,86500,photos\Skyworth\F8012GRD.webp,https://joinelectroniccenter.com/photos/Skyworth/F8012GRD.webp,https://static-01.daraz.com.np/p/79dadf867d7dc1ad95a39339b422819f.png,1 Year Full Product Warranty &10 Years Motor Warranty,daraz_scrape,9779851045662
Skyworth,Washing Machine,washing machine,10,WM F10262RB,Skyworth 10 Kg BLDC Inverter Front Loading Fully Automatic Washing Machine,87900,photos\Skyworth\WM-F10262RB.webp,https://joinelectroniccenter.com/photos/Skyworth/WM-F10262RB.webp,https://np-live-21.slatic.net/kf/S0394603f77114d5fb5cc4e1396269dd3G.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Skyworth,Washing Machine,Front Load BLDC Inverter,10 KG,F10262RB,Skyworth 10KG BLDC Inverter Front Load Washer,87900,photos\Skyworth\F10262RB.webp,https://joinelectroniccenter.com/photos/Skyworth/F10262RB.webp,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Skyworth,Washing Machine,Front Load Direct Drive,10 KG,F1014GRDN,Skyworth 10KG Direct Drive Front Load Washing Machine,113835,photos\Skyworth\F1014GRDN.webp,https://joinelectroniccenter.com/photos/Skyworth/F1014GRDN.webp,,1 Year Comprehensive + 10 Years on Direct Drive Motor,local_price_list,9779851045662
Skyworth,Washing Machine,Front Load BLDC Inverter,12 KG,F12462GB,Skyworth 12KG BLDC Inverter Front Load Washer,99900,photos\Skyworth\F12462GB.webp,https://joinelectroniccenter.com/photos/Skyworth/F12462GB.webp,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Skyworth,Washing Machine,Front Load Washer,7 KG,F70265AB-2,Skyworth 7KG Front Load Automatic Washer,58700,photos\Skyworth\F70265AB-2.webp,https://joinelectroniccenter.com/photos/Skyworth/F70265AB-2.webp,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779851045662
Skyworth,Washing Machine,Front Load BLDC Inverter,8 KG,F80465VB / F80465EB,Skyworth 8KG BLDC Inverter Front Load Washer,67990,,,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Skyworth,Washing Machine,Front Load Direct Drive,8 KG,F8014DSDN,Skyworth 8KG Direct Drive Front Load Washer,86500,photos\Skyworth\F8014DSDN.webp,https://joinelectroniccenter.com/photos/Skyworth/F8014DSDN.webp,https://skyworthnepal.com/wp-content/uploads/2023/08/F8014DSDN.jpg,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779851045662
Videocon,Air Conditioner,air conditioner,1 Ton / 12000 BTU,KAC-12GHA_N,Videocon  KAC-12GHA_N 1ton  Cooling &  Heating Split Wall Mount  Air Conditioner,60000,photos\Videocon\KAC-12GHA-N.webp,https://joinelectroniccenter.com/photos/Videocon/KAC-12GHA-N.webp,https://static-01.daraz.com.np/p/386601030af77f79e16cdd7a6f855b5d.jpg,1 years Full Services Warranty & 3 Year Warranty on Compressor,daraz_scrape,9779851045662
Videocon,Air Conditioner,air conditioner,1 Ton / 12000 BTU,AAC-12GHA,"Videocon 1.00 Ton Air Conditioner Cooling + Heating with WIFI , 4D Swing, Golden Fin, R32 Gas",70000,photos\Videocon\AAC-12GHA.webp,https://joinelectroniccenter.com/photos/Videocon/AAC-12GHA.webp,https://static-01.daraz.com.np/p/2ef49a8301c4d89dabc5c082d2136c29.jpg,5 Years Compressor & 1 Year Full,daraz_scrape,9779851045662
Videocon,Air Conditioner,air conditioner,1 Ton / 12000 BTU,KAC-12IHA,Videocon 1.00 Ton Dual Inverter Air Conditioner Heat + Cool with Wifi,80000,photos\Videocon\KAC-12IHA.webp,https://joinelectroniccenter.com/photos/Videocon/KAC-12IHA.webp,https://static-01.daraz.com.np/p/4b54eb1e1c586cd042a1a9eec3607aa7.jpg,10 Years Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Conditioner,air conditioner,1.5 Ton / 18000 BTU,1.5 Ton,Videocon 1.5 Ton Air Conditioner Non Inverter Cooling + Heating,85000,photos\Videocon\1-5-Ton.webp,https://joinelectroniccenter.com/photos/Videocon/1-5-Ton.webp,https://static-01.daraz.com.np/p/1f1044dfdddf407137c5268d69e26d6f.jpg,3 Years Compressor & 1 Year Full,daraz_scrape,9779851045662
Videocon,Air Cooler,air cooler,250,VD250SC,Videocon 250Ltrs VISI Chiller (VD250SC),68500,photos\Videocon\VD250SC.webp,https://joinelectroniccenter.com/photos/Videocon/VD250SC.webp,https://static-01.daraz.com.np/p/56d0b6449698bfcba06509348c90d750.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Cooler,Desert Air Cooler,60 Ltr,VC-60DESERT,Videocon 60 Litre Desert Air Cooler,14500,photos\Videocon\VC-60DESERT.webp,https://joinelectroniccenter.com/photos/Videocon/VC-60DESERT.webp,,1 Year Motor Warranty,daraz_market,9779851045662
Videocon,Air Cooler,air cooler,80,VD-RUBY 80,Videocon Life Ruby  80 Ltr Turbocool Honeycomb Desert Air Cooler with Wheel,20300,photos\Videocon\VD-RUBY-80.webp,https://joinelectroniccenter.com/photos/Videocon/VD-RUBY-80.webp,https://static-01.daraz.com.np/p/ce3dffe9edb962abc7761fb4144b9e14.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Cooler,air cooler,100,VD-MAHARAJA 100,Videocon Maharaja 100 Ltr Honeycomb Desert Cooler with Wheel,30000,photos\Videocon\VD-MAHARAJA-100.webp,https://joinelectroniccenter.com/photos/Videocon/VD-MAHARAJA-100.webp,https://static-01.daraz.com.np/p/0c0896ba0c5415c7aa24c0fe0bb1ec5a.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Cooler,air cooler,60,VD-SNOWCOOL 60,Videocon Snowcool 60 Ltr Honeycomb Desert Air Cooler with Wheel & Ice Chamber,19500,photos\Videocon\VD-SNOWCOOL-60.webp,https://joinelectroniccenter.com/photos/Videocon/VD-SNOWCOOL-60.webp,https://static-01.daraz.com.np/p/0f392a64c8a14f2d40060058a3a1ef27.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Cooler,air cooler,70,VD-THUNDER 70G,Videocon Thunder 70 Ltr Glass Top Honeycomb Desert Air Cooler with Wheel,20000,photos\Videocon\VD-THUNDER-70G.webp,https://joinelectroniccenter.com/photos/Videocon/VD-THUNDER-70G.webp,https://static-01.daraz.com.np/p/785cd9d9ce584633c6f76bb7130c4230.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Air Cooler,air cooler,65,VD-TOOFAN 65G,Videocon Toofan 65 Ltr Glass Top Honeycomb Desert Air Cooler with Wheel,19600,photos\Videocon\VD-TOOFAN-65G.webp,https://joinelectroniccenter.com/photos/Videocon/VD-TOOFAN-65G.webp,https://static-01.daraz.com.np/p/50ecc1aa0efdc8209493119c29560092.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Microwave Oven,microwave oven,20 L,MH2044DB,"LG Brand 20 Liter Grill Microwave, Model-MH2044DB, 1 Year Warranty",17890,photos\Videocon\MH2044DB.webp,https://joinelectroniccenter.com/photos/Videocon/MH2044DB.webp,https://static-01.daraz.com.np/p/befb0d3430ef4550b25c4a643ea95371.jpg,"1 Year Warranty [ Excluding Main Door, Door Plastic, Cooking Glass, Accessories ]",daraz_scrape,9779851045662
Videocon,Microwave Oven,microwave oven,350,VD350SC,Videocon 350Ltrs VISI Chiller (VD350SC),80500,photos\Videocon\VD350SC.webp,https://joinelectroniccenter.com/photos/Videocon/VD350SC.webp,https://static-01.daraz.com.np/p/66c9e39ccbacf0177b4b3d0608276774.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Videocon,Small Home Appliance,microwave oven,,VD-INF2200X,Videocon VD-INF2200X Infrared Stove (2200W),9000,photos\Videocon\VD-INF2200X.webp,https://joinelectroniccenter.com/photos/Videocon/VD-INF2200X.webp,https://static-01.daraz.com.np/p/d317f7a605bf382c277eb0a5f8c35793.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Refrigerator,refrigerator,185,2052TRBTV/TRWTV,Gem Refrigerator - 185 Ltr - Direct Cool - Trisha,33000,photos\Videocon\2052TRBTV-TRWTV.webp,https://joinelectroniccenter.com/photos/Videocon/2052TRBTV-TRWTV.webp,https://static-01.daraz.com.np/p/8d225cb9a1a9fd5cafc32e64d67f46c4.png,12 Years Brand Warranty,daraz_scrape,9779851045662
Videocon,Refrigerator,refrigerator,275,RD-31DC4SA,HISENSE 275 Liters  Bottom Mount Refrigerator - (RD-31DC4SA) Black,63990,photos\Videocon\RD-31DC4SA.webp,https://joinelectroniccenter.com/photos/Videocon/RD-31DC4SA.webp,https://static-01.daraz.com.np/p/b83bda9deab60e5859bdb8fb79fce7ea.jpg,1 year Full Service Warranty & 10 Years Warranty on Compressor,daraz_scrape,9779851045662
Videocon,Refrigerator,Single Door Direct Cool,190 L,VR-190SD,Videocon 190L Single Door Direct Cool Refrigerator (Floral),28990,photos\Videocon\VR-190SD.webp,https://joinelectroniccenter.com/photos/Videocon/VR-190SD.webp,,1 Year Comprehensive + 5 Years on Compressor,daraz_market,9779851045662
